match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T206700,Capitals Vs KKR,Capitals,4,RishabhPant,out,39,36,3,0,108.33
T206700,Capitals Vs KKR,Capitals,5,ShimronHetmyer,out,4,5,0,0,80.00
T206700,Capitals Vs KKR,Capitals,6,LalitYadav,out,0,3,0,0,0.00
T206700,Capitals Vs KKR,Capitals,7,AxarPatel,out,0,5,0,0,0.00
T206700,Capitals Vs KKR,Capitals,8,RavichandranAshwin,out,9,8,1,0,112.50
T206700,Capitals Vs KKR,Capitals,9,KagisoRabada,not_out,0,1,0,0,0.00
T206700,Capitals Vs KKR,Capitals,10,AveshKhan,out,5,3,1,0,166.66
T206700,Capitals Vs KKR,KKR,1,ShubmanGill,out,30,33,1,2,90.90
T206700,Capitals Vs KKR,KKR,2,VenkateshIyer,out,14,15,2,0,93.33
T206700,Capitals Vs KKR,KKR,3,RahulTripathi,out,9,5,0,1,180.00
T206700,Capitals Vs KKR,KKR,4,NitishRana,not_out,36,27,2,2,133.33
T206700,Capitals Vs KKR,KKR,5,EoinMorgan,out,0,2,0,0,0.00
T206700,Capitals Vs KKR,KKR,6,DineshKarthik,out,12,14,2,0,85.71
T206700,Capitals Vs KKR,KKR,7,SunilNarine,out,21,10,1,2,210.00
T206700,Capitals Vs KKR,KKR,8,TimSouthee,out,3,5,0,0,60.00
T206700,Capitals Vs KKR,KKR,9,LockieFerguson,not_out,0,0,0,0,-
T206862,Royals Vs Sunrisers,Royals,1,EvinLewis,out,6,4,1,0,150.00
T206862,Royals Vs Sunrisers,Royals,2,YashasviJaiswal,out,36,23,5,1,156.52
T206862,Royals Vs Sunrisers,Royals,3,SanjuSamson,out,82,57,7,3,143.85
T206862,Royals Vs Sunrisers,Royals,4,LiamLivingstone,out,4,6,0,0,66.66
T206862,Royals Vs Sunrisers,Royals,5,MahipalLomror,not_out,29,28,1,1,103.57
T206862,Royals Vs Sunrisers,Royals,6,RiyanParag,out,0,1,0,0,0.00
T206862,Royals Vs Sunrisers,Royals,7,RahulTewatia,not_out,0,1,0,0,0.00
T206862,Royals Vs Sunrisers,Sunrisers,1,JasonRoy,out,60,42,8,1,142.85
T206862,Royals Vs Sunrisers,Sunrisers,2,WriddhimanSaha,out,18,11,2,1,163.63
T206862,Royals Vs Sunrisers,Sunrisers,3,KaneWilliamson,not_out,51,41,5,1,124.39
T206862,Royals Vs Sunrisers,Sunrisers,4,PriyamGarg,out,0,1,0,0,0.00
T206862,Royals Vs Sunrisers,Sunrisers,5,AbhishekSharma,not_out,21,16,1,1,131.25
T203043,RCB Vs Mumbai,RCB,1,ViratKohli,out,51,42,3,3,121.42
T203043,RCB Vs Mumbai,RCB,2,DevduttPadikkal,out,0,4,0,0,0.00
T203043,RCB Vs Mumbai,RCB,3,SrikarBharat,out,32,24,2,2,133.33
T203043,RCB Vs Mumbai,RCB,4,GlennMaxwell,out,56,37,6,3,151.35
T203043,RCB Vs Mumbai,RCB,5,ABdeVilliers,out,11,6,1,1,183.33
T203043,RCB Vs Mumbai,RCB,6,DanChristian,not_out,1,3,0,0,33.33
T203043,RCB Vs Mumbai,RCB,7,ShahbazAhmed,out,1,3,0,0,33.33
T203043,RCB Vs Mumbai,RCB,8,KyleJamieson,not_out,2,2,0,0,100.00
T203043,RCB Vs Mumbai,Mumbai,1,RohitSharma,out,43,28,5,1,153.57
T203043,RCB Vs Mumbai,Mumbai,2,QuintondeKock,out,24,23,4,0,104.34
T203043,RCB Vs Mumbai,Mumbai,3,IshanKishan,out,9,12,1,0,75.00
T203043,RCB Vs Mumbai,Mumbai,4,SuryakumarYadav,out,8,9,0,0,88.88
T203043,RCB Vs Mumbai,Mumbai,5,KrunalPandya,out,5,11,0,0,45.45
T203043,RCB Vs Mumbai,Mumbai,6,KieronPollard,out,7,10,0,0,70.00
T203043,RCB Vs Mumbai,Mumbai,7,HardikPandya,out,3,6,0,0,50.00
T203043,RCB Vs Mumbai,Mumbai,8,AdamMilne,out,0,1,0,0,0.00
T203043,RCB Vs Mumbai,Mumbai,9,RahulChahar,out,0,1,0,0,0.00
T203043,RCB Vs Mumbai,Mumbai,10,JaspritBumrah,out,5,6,1,0,83.33
T203043,RCB Vs Mumbai,Mumbai,11,TrentBoult,not_out,0,3,0,0,0.00
T202406,KKR Vs Super Kings,KKR,1,ShubmanGill,out,9,5,2,0,180.00
T202406,KKR Vs Super Kings,KKR,2,VenkateshIyer,out,18,15,3,0,120.00
T202406,KKR Vs Super Kings,KKR,3,RahulTripathi,out,45,33,4,1,136.36
T202406,KKR Vs Super Kings,KKR,4,EoinMorgan,out,8,14,0,0,57.14
T202406,KKR Vs Super Kings,KKR,5,NitishRana,not_out,37,27,3,1,137.03
T202406,KKR Vs Super Kings,KKR,6,AndreRussell,out,20,15,2,1,133.33
T202406,KKR Vs Super Kings,KKR,7,DineshKarthik,out,26,11,3,1,236.36
T202406,KKR Vs Super Kings,KKR,8,SunilNarine,not_out,0,1,0,0,0.00
T202406,KKR Vs Super Kings,Super Kings,1,RuturajGaikwad,out,40,28,2,3,142.85
T202406,KKR Vs Super Kings,Super Kings,2,FafduPlessis,out,43,30,7,0,143.33
T202406,KKR Vs Super Kings,Super Kings,3,MoeenAli,out,32,28,2,1,114.28
T202406,KKR Vs Super Kings,Super Kings,4,AmbatiRayudu,out,10,9,1,0,111.11
T202406,KKR Vs Super Kings,Super Kings,5,SureshRaina,out,11,7,1,0,157.14
T202406,KKR Vs Super Kings,Super Kings,6,MSDhoni,out,1,4,0,0,25.00
T202406,KKR Vs Super Kings,Super Kings,7,RavindraJadeja,out,22,8,2,2,275.00
T202406,KKR Vs Super Kings,Super Kings,8,SamCurran,out,4,4,0,0,100.00
T202406,KKR Vs Super Kings,Super Kings,9,ShardulThakur,not_out,3,2,0,0,150.00
T202406,KKR Vs Super Kings,Super Kings,10,DeepakChahar,not_out,1,1,0,0,100.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,1,KLRahul,out,21,21,3,0,100.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,2,MayankAgarwal,out,5,6,0,0,83.33
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,3,ChrisGayle,out,14,17,1,0,82.35
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,4,AidenMarkram,out,27,32,2,0,84.37
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,5,NicholasPooran,out,8,4,0,1,200.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,6,DeepakHooda,out,13,10,1,0,130.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,7,HarpreetBrar,not_out,18,18,1,0,100.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,8,NathanEllis,out,12,12,0,1,100.00
T203188,Punjab Kings Vs Sunrisers,Punjab Kings,9,MohammedShami,not_out,0,0,0,0,-
T203188,Punjab Kings Vs Sunrisers,Sunrisers,1,DavidWarner,out,2,3,0,0,66.66
T203188,Punjab Kings Vs Sunrisers,Sunrisers,2,WriddhimanSaha,out,31,37,1,0,83.78
T203188,Punjab Kings Vs Sunrisers,Sunrisers,3,KaneWilliamson,out,1,6,0,0,16.66
T203188,Punjab Kings Vs Sunrisers,Sunrisers,4,ManishPandey,out,13,23,1,0,56.52
T203188,Punjab Kings Vs Sunrisers,Sunrisers,5,KedarJadhav,out,12,12,0,0,100.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,6,AbdulSamad,out,1,2,0,0,50.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,7,JasonHolder,not_out,47,29,0,5,162.06
T203188,Punjab Kings Vs Sunrisers,Sunrisers,8,RashidKhan,out,3,4,0,0,75.00
T203188,Punjab Kings Vs Sunrisers,Sunrisers,9,BhuvneshwarKumar,not_out,3,4,0,0,75.00
T202046,Capitals Vs Royals,Capitals,1,PrithviShaw,out,10,12,0,0,83.33
T202046,Capitals Vs Royals,Capitals,2,ShikharDhawan,out,8,8,1,0,100.00
T202046,Capitals Vs Royals,Capitals,3,ShreyasIyer,out,43,32,1,2,134.37
T202046,Capitals Vs Royals,Capitals,4,RishabhPant,out,24,24,2,0,100.00
T202046,Capitals Vs Royals,Capitals,5,ShimronHetmyer,out,28,16,5,0,175.00
T202046,Capitals Vs Royals,Capitals,6,LalitYadav,not_out,14,15,1,0,93.33
T202046,Capitals Vs Royals,Capitals,7,AxarPatel,out,12,7,0,1,171.42
T202046,Capitals Vs Royals,Capitals,8,RavichandranAshwin,not_out,6,6,0,0,100.00
T202046,Capitals Vs Royals,Royals,1,LiamLivingstone,out,1,3,0,0,33.33
T202046,Capitals Vs Royals,Royals,2,YashasviJaiswal,out,5,4,0,0,125.00
T202046,Capitals Vs Royals,Royals,3,SanjuSamson,not_out,70,53,8,1,132.07
T202046,Capitals Vs Royals,Royals,4,DavidMiller,out,7,10,0,0,70.00
T202046,Capitals Vs Royals,Royals,5,MahipalLomror,out,19,24,0,1,79.16
T202046,Capitals Vs Royals,Royals,6,RiyanParag,out,2,7,0,0,28.57
T202046,Capitals Vs Royals,Royals,7,RahulTewatia,out,9,15,0,0,60.00
T202046,Capitals Vs Royals,Royals,8,TabraizShamsi,not_out,2,4,0,0,50.00
T207776,RCB Vs Super Kings,RCB,1,ViratKohli,out,53,41,6,1,129.26
T207776,RCB Vs Super Kings,RCB,2,DevduttPadikkal,out,70,50,5,3,140.00
T207776,RCB Vs Super Kings,RCB,3,ABdeVilliers,out,12,11,0,1,109.09
T207776,RCB Vs Super Kings,RCB,4,GlennMaxwell,out,11,9,0,1,122.22
T207776,RCB Vs Super Kings,RCB,5,TimDavid,out,1,3,0,0,33.33
T207776,RCB Vs Super Kings,RCB,6,HarshalPatel,out,3,5,0,0,60.00
T207776,RCB Vs Super Kings,RCB,7,WaninduHasaranga,not_out,1,1,0,0,100.00
T207776,RCB Vs Super Kings,Super Kings,1,RuturajGaikwad,out,38,26,4,1,146.15
T207776,RCB Vs Super Kings,Super Kings,2,FafduPlessis,out,31,26,2,2,119.23
T207776,RCB Vs Super Kings,Super Kings,3,MoeenAli,out,23,18,0,2,127.77
T207776,RCB Vs Super Kings,Super Kings,4,AmbatiRayudu,out,32,22,3,1,145.45
T207776,RCB Vs Super Kings,Super Kings,5,SureshRaina,not_out,17,10,2,1,170.00
T207776,RCB Vs Super Kings,Super Kings,6,MSDhoni,not_out,11,9,2,0,122.22
T202680,Mumbai Vs KKR,Mumbai,1,RohitSharma,out,33,30,4,0,110.00
T202680,Mumbai Vs KKR,Mumbai,2,QuintondeKock,out,55,42,4,3,130.95
T202680,Mumbai Vs KKR,Mumbai,3,SuryakumarYadav,out,5,10,0,0,50.00
T202680,Mumbai Vs KKR,Mumbai,4,IshanKishan,out,14,13,0,1,107.69
T202680,Mumbai Vs KKR,Mumbai,5,KieronPollard,out,21,15,2,1,140.00
T202680,Mumbai Vs KKR,Mumbai,6,KrunalPandya,out,12,9,0,1,133.33
T202680,Mumbai Vs KKR,Mumbai,7,SaurabhTiwary,not_out,5,2,1,0,250.00
T202680,Mumbai Vs KKR,Mumbai,8,AdamMilne,not_out,1,1,0,0,100.00
T202680,Mumbai Vs KKR,KKR,1,ShubmanGill,out,13,9,1,1,144.44
T202680,Mumbai Vs KKR,KKR,2,VenkateshIyer,out,53,30,4,3,176.66
T202680,Mumbai Vs KKR,KKR,3,RahulTripathi,not_out,74,42,8,3,176.19
T202680,Mumbai Vs KKR,KKR,4,EoinMorgan,out,7,8,0,1,87.50
T202680,Mumbai Vs KKR,KKR,5,NitishRana,not_out,5,2,1,0,250.00
T204364,Sunrisers Vs Capitals,Sunrisers,1,DavidWarner,out,0,3,0,0,0.00
T204364,Sunrisers Vs Capitals,Sunrisers,2,WriddhimanSaha,out,18,17,2,1,105.88
T204364,Sunrisers Vs Capitals,Sunrisers,3,KaneWilliamson,out,18,26,1,0,69.23
T204364,Sunrisers Vs Capitals,Sunrisers,4,ManishPandey,out,17,16,1,0,106.25
T204364,Sunrisers Vs Capitals,Sunrisers,5,KedarJadhav,out,3,8,0,0,37.50
T204364,Sunrisers Vs Capitals,Sunrisers,6,AbdulSamad,out,28,21,2,1,133.33
T204364,Sunrisers Vs Capitals,Sunrisers,7,JasonHolder,out,10,9,0,1,111.11
T204364,Sunrisers Vs Capitals,Sunrisers,8,RashidKhan,out,22,19,2,1,115.78
T204364,Sunrisers Vs Capitals,Sunrisers,9,BhuvneshwarKumar,not_out,5,3,1,0,166.66
T204364,Sunrisers Vs Capitals,Sunrisers,10,SandeepSharma,out,0,1,0,0,0.00
T204364,Sunrisers Vs Capitals,Capitals,1,PrithviShaw,out,11,8,2,0,137.50
T204364,Sunrisers Vs Capitals,Capitals,2,ShikharDhawan,out,42,37,6,1,113.51
T204364,Sunrisers Vs Capitals,Capitals,3,ShreyasIyer,not_out,47,41,2,2,114.63
T204364,Sunrisers Vs Capitals,Capitals,4,RishabhPant,not_out,35,21,3,2,166.66
T207857,Royals Vs Punjab Kings,Royals,1,EvinLewis,out,36,21,7,1,171.42
T207857,Royals Vs Punjab Kings,Royals,2,YashasviJaiswal,out,49,36,6,2,136.11
T207857,Royals Vs Punjab Kings,Royals,3,SanjuSamson,out,4,5,0,0,80.00
T207857,Royals Vs Punjab Kings,Royals,4,LiamLivingstone,out,25,17,2,1,147.05
T207857,Royals Vs Punjab Kings,Royals,5,MahipalLomror,out,43,17,2,4,252.94
T207857,Royals Vs Punjab Kings,Royals,6,RiyanParag,out,4,5,0,0,80.00
T207857,Royals Vs Punjab Kings,Royals,7,RahulTewatia,out,2,5,0,0,40.00
T207857,Royals Vs Punjab Kings,Royals,8,ChrisMorris,out,5,5,0,0,100.00
T207857,Royals Vs Punjab Kings,Royals,9,ChetanSakariya,out,7,6,1,0,116.66
T207857,Royals Vs Punjab Kings,Royals,10,KartikTyagi,out,1,3,0,0,33.33
T207857,Royals Vs Punjab Kings,Royals,11,MustafizurRahman,not_out,0,0,0,0,-
T207857,Royals Vs Punjab Kings,Punjab Kings,1,KLRahul,out,49,33,4,2,148.48
T207857,Royals Vs Punjab Kings,Punjab Kings,2,MayankAgarwal,out,67,43,7,2,155.81
T207857,Royals Vs Punjab Kings,Punjab Kings,3,AidenMarkram,not_out,26,20,2,1,130.00
T207857,Royals Vs Punjab Kings,Punjab Kings,4,NicholasPooran,out,32,22,1,2,145.45
T207857,Royals Vs Punjab Kings,Punjab Kings,5,DeepakHooda,out,0,2,0,0,0.00
T207857,Royals Vs Punjab Kings,Punjab Kings,6,FabianAllen,not_out,0,1,0,0,0.00
T204307,RCB Vs KKR,RCB,1,ViratKohli,out,5,4,1,0,125.00
T204307,RCB Vs KKR,RCB,2,DevduttPadikkal,out,22,20,3,0,110.00
T204307,RCB Vs KKR,RCB,3,SrikarBharat,out,16,19,1,0,84.21
T204307,RCB Vs KKR,RCB,4,GlennMaxwell,out,10,17,0,0,58.82
T204307,RCB Vs KKR,RCB,5,ABdeVilliers,out,0,1,0,0,0.00
T204307,RCB Vs KKR,RCB,6,SachinBaby,out,7,17,0,0,41.17
T204307,RCB Vs KKR,RCB,7,WaninduHasaranga,out,0,1,0,0,0.00
T204307,RCB Vs KKR,RCB,8,KyleJamieson,out,4,12,0,0,33.33
T204307,RCB Vs KKR,RCB,9,HarshalPatel,out,12,10,2,0,120.00
T204307,RCB Vs KKR,RCB,10,MohammedSiraj,out,8,10,1,0,80.00
T204307,RCB Vs KKR,RCB,11,YuzvendraChahal,not_out,2,6,0,0,33.33
T204307,RCB Vs KKR,KKR,1,ShubmanGill,out,48,34,6,1,141.17
T204307,RCB Vs KKR,KKR,2,VenkateshIyer,not_out,41,27,7,1,151.85
T204307,RCB Vs KKR,KKR,3,AndreRussell,not_out,0,0,0,0,-
T201256,Super Kings Vs Mumbai,Super Kings,1,RuturajGaikwad,not_out,88,58,9,4,151.72
T201256,Super Kings Vs Mumbai,Super Kings,2,FafduPlessis,out,0,3,0,0,0.00
T201256,Super Kings Vs Mumbai,Super Kings,3,MoeenAli,out,0,3,0,0,0.00
T201256,Super Kings Vs Mumbai,Super Kings,4,AmbatiRayudu,out,0,3,0,0,0.00
T201256,Super Kings Vs Mumbai,Super Kings,5,SureshRaina,out,4,6,1,0,66.66
T201256,Super Kings Vs Mumbai,Super Kings,6,MSDhoni,out,3,5,0,0,60.00
T201256,Super Kings Vs Mumbai,Super Kings,7,RavindraJadeja,out,26,33,1,0,78.78
T201256,Super Kings Vs Mumbai,Super Kings,8,DwayneBravo,out,23,8,0,3,287.50
T201256,Super Kings Vs Mumbai,Super Kings,9,ShardulThakur,not_out,1,1,0,0,100.00
T201256,Super Kings Vs Mumbai,Mumbai,1,QuintondeKock,out,17,12,3,0,141.66
T201256,Super Kings Vs Mumbai,Mumbai,2,AnmolpreetSingh,out,16,14,2,1,114.28
T201256,Super Kings Vs Mumbai,Mumbai,3,SuryakumarYadav,out,3,7,0,0,42.85
T201256,Super Kings Vs Mumbai,Mumbai,4,IshanKishan,out,11,10,1,0,110.00
T201256,Super Kings Vs Mumbai,Mumbai,5,SaurabhTiwary,not_out,50,40,5,0,125.00
T201256,Super Kings Vs Mumbai,Mumbai,6,KieronPollard,out,15,14,1,1,107.14
T201256,Super Kings Vs Mumbai,Mumbai,7,KrunalPandya,out,4,5,0,0,80.00
T201256,Super Kings Vs Mumbai,Mumbai,8,AdamMilne,out,15,15,0,1,100.00
T201256,Super Kings Vs Mumbai,Mumbai,9,RahulChahar,out,0,1,0,0,0.00
T201256,Super Kings Vs Mumbai,Mumbai,10,JaspritBumrah,not_out,1,2,0,0,50.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,1,PrabhsimranSingh,out,12,16,0,1,75.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,2,MayankAgarwal,not_out,99,58,8,4,170.68
T208407,Punjab Kings Vs Capitals,Punjab Kings,3,ChrisGayle,out,13,9,1,1,144.44
T208407,Punjab Kings Vs Capitals,Punjab Kings,4,DawidMalan,out,26,26,1,1,100.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,5,DeepakHooda,out,1,1,0,0,100.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,6,MShahrukhKhan,out,4,5,0,0,80.00
T208407,Punjab Kings Vs Capitals,Punjab Kings,7,ChrisJordan,out,2,3,0,0,66.66
T208407,Punjab Kings Vs Capitals,Punjab Kings,8,HarpreetBrar,not_out,4,2,1,0,200.00
T208407,Punjab Kings Vs Capitals,Capitals,1,PrithviShaw,out,39,22,3,3,177.27
T208407,Punjab Kings Vs Capitals,Capitals,2,ShikharDhawan,not_out,69,47,6,2,146.80
T208407,Punjab Kings Vs Capitals,Capitals,3,StevenSmith,out,24,22,1,0,109.09
T208407,Punjab Kings Vs Capitals,Capitals,4,RishabhPant,out,14,11,1,1,127.27
T208407,Punjab Kings Vs Capitals,Capitals,5,ShimronHetmyer,not_out,16,4,1,2,400.00
T209103,Royals Vs Sunrisers,Royals,1,JosButtler,out,124,64,11,8,193.75
T209103,Royals Vs Sunrisers,Royals,2,YashasviJaiswal,out,12,13,2,0,92.30
T209103,Royals Vs Sunrisers,Royals,3,SanjuSamson,out,48,33,4,2,145.45
T209103,Royals Vs Sunrisers,Royals,4,RiyanParag,not_out,15,8,0,1,187.50
T209103,Royals Vs Sunrisers,Royals,5,DavidMiller,not_out,7,3,0,1,233.33
T209103,Royals Vs Sunrisers,Sunrisers,1,ManishPandey,out,31,20,3,2,155.00
T209103,Royals Vs Sunrisers,Sunrisers,2,JonnyBairstow,out,30,21,4,1,142.85
T209103,Royals Vs Sunrisers,Sunrisers,3,KaneWilliamson,out,20,21,1,0,95.23
T209103,Royals Vs Sunrisers,Sunrisers,4,VijayShankar,out,8,8,1,0,100.00
T209103,Royals Vs Sunrisers,Sunrisers,5,KedarJadhav,out,19,19,0,1,100.00
T209103,Royals Vs Sunrisers,Sunrisers,6,MohammadNabi,out,17,5,1,2,340.00
T209103,Royals Vs Sunrisers,Sunrisers,7,AbdulSamad,out,10,8,0,1,125.00
T209103,Royals Vs Sunrisers,Sunrisers,8,RashidKhan,out,0,2,0,0,0.00
T209103,Royals Vs Sunrisers,Sunrisers,9,BhuvneshwarKumar,not_out,14,10,2,0,140.00
T209103,Royals Vs Sunrisers,Sunrisers,10,SandeepSharma,not_out,8,6,1,0,133.33
T203694,Super Kings Vs Mumbai,Super Kings,1,RuturajGaikwad,out,4,4,1,0,100.00
T203694,Super Kings Vs Mumbai,Super Kings,2,FafduPlessis,out,50,28,2,4,178.57
T203694,Super Kings Vs Mumbai,Super Kings,3,MoeenAli,out,58,36,5,5,161.11
T203694,Super Kings Vs Mumbai,Super Kings,4,SureshRaina,out,2,4,0,0,50.00
T203694,Super Kings Vs Mumbai,Super Kings,5,AmbatiRayudu,not_out,72,27,4,7,266.66
T203694,Super Kings Vs Mumbai,Super Kings,6,RavindraJadeja,not_out,22,22,2,0,100.00
T203694,Super Kings Vs Mumbai,Mumbai,1,QuintondeKock,out,38,28,4,1,135.71
T203694,Super Kings Vs Mumbai,Mumbai,2,RohitSharma,out,35,24,4,1,145.83
T203694,Super Kings Vs Mumbai,Mumbai,3,SuryakumarYadav,out,3,3,0,0,100.00
T203694,Super Kings Vs Mumbai,Mumbai,4,KrunalPandya,out,32,23,2,2,139.13
T203694,Super Kings Vs Mumbai,Mumbai,5,KieronPollard,not_out,87,34,6,8,255.88
T203694,Super Kings Vs Mumbai,Mumbai,6,HardikPandya,out,16,7,0,2,228.57
T203694,Super Kings Vs Mumbai,Mumbai,7,JamesNeesham,out,0,1,0,0,0.00
T203694,Super Kings Vs Mumbai,Mumbai,8,DhawalKulkarni,not_out,0,0,0,0,-
T208245,Punjab Kings Vs RCB,Punjab Kings,1,KLRahul,not_out,91,57,7,5,159.64
T208245,Punjab Kings Vs RCB,Punjab Kings,2,PrabhsimranSingh,out,7,7,1,0,100.00
T208245,Punjab Kings Vs RCB,Punjab Kings,3,ChrisGayle,out,46,24,6,2,191.66
T208245,Punjab Kings Vs RCB,Punjab Kings,4,NicholasPooran,out,0,3,0,0,0.00
T208245,Punjab Kings Vs RCB,Punjab Kings,5,DeepakHooda,out,5,9,0,0,55.55
T208245,Punjab Kings Vs RCB,Punjab Kings,6,MShahrukhKhan,out,0,3,0,0,0.00
T208245,Punjab Kings Vs RCB,Punjab Kings,7,HarpreetBrar,not_out,25,17,1,2,147.05
T208245,Punjab Kings Vs RCB,RCB,1,ViratKohli,out,35,34,3,1,102.94
T208245,Punjab Kings Vs RCB,RCB,2,DevduttPadikkal,out,7,6,0,1,116.66
T208245,Punjab Kings Vs RCB,RCB,3,RajatPatidar,out,31,30,2,1,103.33
T208245,Punjab Kings Vs RCB,RCB,4,GlennMaxwell,out,0,1,0,0,0.00
T208245,Punjab Kings Vs RCB,RCB,5,ABdeVilliers,out,3,9,0,0,33.33
T208245,Punjab Kings Vs RCB,RCB,6,ShahbazAhmed,out,8,11,1,0,72.72
T208245,Punjab Kings Vs RCB,RCB,7,DanielSams,out,3,4,0,0,75.00
T208245,Punjab Kings Vs RCB,RCB,8,KyleJamieson,not_out,16,11,1,1,145.45
T208245,Punjab Kings Vs RCB,RCB,9,HarshalPatel,out,31,13,3,2,238.46
T208245,Punjab Kings Vs RCB,RCB,10,MohammedSiraj,not_out,0,1,0,0,0.00
T201595,KKR Vs Capitals,KKR,1,NitishRana,out,15,12,1,1,125.00
T201595,KKR Vs Capitals,KKR,2,ShubmanGill,out,43,38,3,1,113.15
T201595,KKR Vs Capitals,KKR,3,RahulTripathi,out,19,17,2,0,111.76
T201595,KKR Vs Capitals,KKR,4,EoinMorgan,out,0,2,0,0,0.00
T201595,KKR Vs Capitals,KKR,5,SunilNarine,out,0,1,0,0,0.00
T201595,KKR Vs Capitals,KKR,6,AndreRussell,not_out,45,27,2,4,166.66
T201595,KKR Vs Capitals,KKR,7,DineshKarthik,out,14,10,1,1,140.00
T201595,KKR Vs Capitals,KKR,8,PatCummins,not_out,11,13,1,0,84.61
T201595,KKR Vs Capitals,Capitals,1,PrithviShaw,out,82,41,11,3,200.00
T201595,KKR Vs Capitals,Capitals,2,ShikharDhawan,out,46,47,4,1,97.87
T201595,KKR Vs Capitals,Capitals,3,RishabhPant,out,16,8,2,1,200.00
T201595,KKR Vs Capitals,Capitals,4,MarcusStoinis,not_out,6,3,1,0,200.00
T201595,KKR Vs Capitals,Capitals,5,ShimronHetmyer,not_out,0,1,0,0,0.00
T209461,Royals Vs Mumbai,Royals,1,JosButtler,out,41,32,3,3,128.12
T209461,Royals Vs Mumbai,Royals,2,YashasviJaiswal,out,32,20,2,2,160.00
T209461,Royals Vs Mumbai,Royals,3,SanjuSamson,out,42,27,5,0,155.55
T209461,Royals Vs Mumbai,Royals,4,ShivamDube,out,35,31,2,2,112.90
T209461,Royals Vs Mumbai,Royals,5,DavidMiller,not_out,7,4,1,0,175.00
T209461,Royals Vs Mumbai,Royals,6,RiyanParag,not_out,8,7,1,0,114.28
T209461,Royals Vs Mumbai,Mumbai,1,RohitSharma,out,14,17,0,1,82.35
T209461,Royals Vs Mumbai,Mumbai,2,QuintondeKock,not_out,70,50,6,2,140.00
T209461,Royals Vs Mumbai,Mumbai,3,SuryakumarYadav,out,16,10,3,0,160.00
T209461,Royals Vs Mumbai,Mumbai,4,KrunalPandya,out,39,26,2,2,150.00
T209461,Royals Vs Mumbai,Mumbai,5,KieronPollard,not_out,16,8,2,1,200.00
T205094,Sunrisers Vs Super Kings,Sunrisers,1,DavidWarner,out,57,55,3,2,103.63
T205094,Sunrisers Vs Super Kings,Sunrisers,2,JonnyBairstow,out,7,5,1,0,140.00
T205094,Sunrisers Vs Super Kings,Sunrisers,3,ManishPandey,out,61,46,5,1,132.60
T205094,Sunrisers Vs Super Kings,Sunrisers,4,KaneWilliamson,not_out,26,10,4,1,260.00
T205094,Sunrisers Vs Super Kings,Sunrisers,5,KedarJadhav,not_out,12,4,1,1,300.00
T205094,Sunrisers Vs Super Kings,Super Kings,1,RuturajGaikwad,out,75,44,12,0,170.45
T205094,Sunrisers Vs Super Kings,Super Kings,2,FafduPlessis,out,56,38,6,1,147.36
T205094,Sunrisers Vs Super Kings,Super Kings,3,MoeenAli,out,15,8,3,0,187.50
T205094,Sunrisers Vs Super Kings,Super Kings,4,RavindraJadeja,not_out,7,6,1,0,116.66
T205094,Sunrisers Vs Super Kings,Super Kings,5,SureshRaina,not_out,17,15,3,0,113.33
T208915,RCB Vs Capitals,RCB,1,ViratKohli,out,12,11,2,0,109.09
T208915,RCB Vs Capitals,RCB,2,DevduttPadikkal,out,17,14,3,0,121.42
T208915,RCB Vs Capitals,RCB,3,RajatPatidar,out,31,22,0,2,140.90
T208915,RCB Vs Capitals,RCB,4,GlennMaxwell,out,25,20,1,2,125.00
T208915,RCB Vs Capitals,RCB,5,ABdeVilliers,not_out,75,42,3,5,178.57
T208915,RCB Vs Capitals,RCB,6,WashingtonSundar,out,6,9,0,0,66.66
T208915,RCB Vs Capitals,RCB,7,DanielSams,not_out,3,2,0,0,150.00
T208915,RCB Vs Capitals,Capitals,1,PrithviShaw,out,21,18,3,0,116.66
T208915,RCB Vs Capitals,Capitals,2,ShikharDhawan,out,6,7,1,0,85.71
T208915,RCB Vs Capitals,Capitals,3,StevenSmith,out,4,5,1,0,80.00
T208915,RCB Vs Capitals,Capitals,4,RishabhPant,not_out,58,48,6,0,120.83
T208915,RCB Vs Capitals,Capitals,5,MarcusStoinis,out,22,17,3,0,129.41
T208915,RCB Vs Capitals,Capitals,6,ShimronHetmyer,not_out,53,25,2,4,212.00
T209997,Punjab Kings Vs KKR,Punjab Kings,1,KLRahul,out,19,20,2,1,95.00
T209997,Punjab Kings Vs KKR,Punjab Kings,2,MayankAgarwal,out,31,34,1,2,91.17
